row,adaptive_threshold,drift_threshold,threshold_used_drift_aware,operating_state,state_threshold,drift_flag,m1_score,true_label
42,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7180116853605374,0
43,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7144674373957505,0
44,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7149175602730814,0
45,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7172024802265903,0
46,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7157112092098235,0
47,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7220228026554208,0
48,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7219695536823811,0
49,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7217768418121646,0
50,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7207775174900931,0
51,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7207775174900931,0
52,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7202900142231643,0
53,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7217768418121646,0
54,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7191357131967564,0
55,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7199470995585823,0
56,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.717677521439589,0
57,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7184872625529827,0
58,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7192029885317747,0
59,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7192029885317747,0
60,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7103196671704635,0
61,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7039744139109909,0
62,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7131823572670986,0
63,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7191612877707821,0
64,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7201350958586852,0
65,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7201350958586852,0
66,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7236782418072399,0
67,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7190319760545979,0
68,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7217553524810707,0
69,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7195498235027529,0
70,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7167963590582831,0
71,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7175790301400026,0
72,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7193614220092777,0
73,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.719848296790834,0
74,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7115194598176073,0
75,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7121808358797227,0
